"Managing Agency","FMS ID","Year-Month Reported","Total Budget","Spend to Date","Spend to Date %","Budget Variance","Budget Variance %"
"NYPD","PO79BATH","202509","$37,117,548.03","$36,845,381.42","99.26%","$0","0%"
"NYPD","PO79BATH","201505","$346,000",,,,
"NYPD","PO79BATH","202601","$37,117,548.03","$37,052,809.56","99.82%","$0","0%"
"NYPD","PO79BATH","202605","$37,117,548.03","$37,052,809.56","99.82%","$0","0%"
"NYPD","PO79BMAHH","201405","$98,000",,,,
"NYPD","PO79BMAHH","202305","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202309","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202401","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202405","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202409","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202501","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202505","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202509","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202601","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHH","202605","$98,000","$0","0%","$0","0%"
"NYPD","PO79BMAHI","201405","$1,430,000",,,,
"NYPD","PO79BMAHI","202305","$3,324,500","$85,000","2.55%","$1,894,500","132.48%"
"NYPD","PO79BMAHI","202309","$3,324,041","$85,000","2.55%","$-459","-0.01%"
"NYPD","PO79BMAHI","202401","$3,324,041","$1,592,398.25","47.9%","$0","0%"
"NYPD","PO79BMAHI","202405","$3,324,041","$1,681,361","50.58%","$0","0%"
"NYPD","PO79BMAHI","202409","$3,324,041","$1,681,361","50.58%","$0","0%"
"NYPD","PO79BMAHI","202501","$3,335,041","$1,817,363.95","54.49%","$11,000","0.33%"
"NYPD","PO79BMAHI","202505","$3,335,041","$1,817,363.95","54.49%","$0","0%"
"NYPD","PO79BMAHI","202509","$3,334,712.71","$1,817,363.95","54.49%","$-328.29","0%"
"NYPD","PO79BMAHI","202601","$3,334,712.71","$2,241,436.83","67.21%","$0","0%"
"NYPD","PO79BMAHI","202605","$3,334,712.71","$2,241,436.83","67.21%","$0","0%"
"NYPD","PO79BMAHM","201405","$50,000",,,,
"NYPD","PO79BMAHM","202305","$800,000","$0","0%","$750,000","1,500%"
"NYPD","PO79BMAHM","202309","$800,213.28","$0","0%","$213.28","0.02%"
"NYPD","PO79BMAHM","202401","$800,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202405","$800,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202409","$800,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202501","$800,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202505","$800,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202509","$1,024,213.28","$0","0%","$224,000","27.99%"
"NYPD","PO79BMAHM","202601","$1,024,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHM","202605","$1,024,213.28","$0","0%","$0","0%"
"NYPD","PO79BMAHO","201405","$2,024,000",,,,
"NYPD","PO79BMAHO","202305","$2,658,000","$2,254,625","84.82%","$634,000","31.32%"
"NYPD","PO79BMAHO","202309","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202401","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202405","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202409","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202501","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202505","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202509","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202601","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHO","202605","$2,658,000","$2,254,625","84.82%","$0","0%"
"NYPD","PO79BMAHS","201405","$2,591,000",,,,
"NYPD","PO79BMAHS","202305","$10,030,204.75","$315,567.94","3.14%","$7,439,204.75","287.11%"
"NYPD","PO79BMAHS","202309","$10,030,204.75","$315,567.94","3.14%","$0","0%"
"NYPD","PO79BMAHS","202401","$10,030,204.75","$379,462.29","3.78%","$0","0%"
"NYPD","PO79BMAHS","202405","$10,030,204.75","$379,462.29","3.78%","$0","0%"
"NYPD","PO79BMAHS","202409","$10,030,204.75","$379,462.29","3.78%","$0","0%"
"NYPD","PO79BMAHS","202501","$10,030,204.75","$379,462.29","3.78%","$0","0%"
"NYPD","PO79BMAHS","202505","$10,030,204.75","$379,462.29","3.78%","$0","0%"
"NYPD","PO79BMAHS","202509","$10,971,164.34","$379,462.29","3.45%","$940,959.59","9.38%"
"NYPD","PO79BMAHS","202601","$10,971,164.34","$379,462.29","3.45%","$0","0%"
"NYPD","PO79BMAHS","202605","$10,971,164.34","$1,304,644.49","11.89%","$0","0%"
"NYPD","PO79BMAHX","201405","$312,000",,,,
"NYPD","PO79BMAHX","202305","$277,100","$207,490","74.87%","$-34,900","-11.18%"
"NYPD","PO79BMAHX","202309","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202401","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202405","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202409","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202501","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202505","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202509","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202601","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHX","202605","$277,100","$207,490","74.87%","$0","0%"
"NYPD","PO79BMAHY","201405","$1,258,000",,,,
"NYPD","PO79BMAHY","202305","$4,588,500","$99,000","2.15%","$3,330,500","264.74%"
"NYPD","PO79BMAHY","202309","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202401","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202405","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202409","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202501","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202505","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202509","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202601","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAHY","202605","$4,588,500","$99,000","2.15%","$0","0%"
"NYPD","PO79BMAIC","201601","$455,000",,,,
"NYPD","PO79BMAIC","202305","$0","$0","0%","$-455,000","-100%"
"NYPD","PO79BMAIC","202309","$0","$0","0%","$0",
"NYPD","PO79BMAIC","202401","$0","$0","0%","$0",
"NYPD","PO79BMAIC","202405","$0","$0","0%","$0",
"NYPD","PO79BMAIC","202409","$0","$0","0%","$0",
"NYPD","PO79BMAIC","202501","$0","$0","0%","$0",
"NYPD","PO79BMAIC","202505","$0","$0","0%","$0",
"NYPD","PO79BMAIF","201509","$259,000",,,,
"NYPD","PO79BMAIF","202305","$0","$0","0%","$-259,000","-100%"
"NYPD","PO79BMAII","201509","$67,000",,,,
"NYPD","PO79BMAII","202305","$2,415,000","$0","0%","$2,348,000","3,504.47%"
"NYPD","PO79BMAII","202309","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202401","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202405","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202409","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202501","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202505","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202509","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202601","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAII","202605","$2,415,000","$0","0%","$0","0%"
"NYPD","PO79BMAIJ","201509","$790,000",,,,
"NYPD","PO79BMAIJ","202305","$0","$0","0%","$-790,000","-100%"
"NYPD","PO79BMAIZ","201601","$715,000",,,,
"NYPD","PO79BMAIZ","202305","$5,322,000","$0","0%","$4,607,000","644.33%"
"NYPD","PO79BMAIZ","202309","$5,322,000","$0","0%","$0","0%"
"NYPD","PO79BMAIZ","202401","$5,322,000","$0","0%","$0","0%"
"NYPD","PO79BMAIZ","202405","$5,322,000","$0","0%","$0","0%"
"NYPD","PO79BMAIZ","202409","$5,322,000","$21,000","0.39%","$0","0%"
"NYPD","PO79BMAIZ","202501","$5,322,000","$21,000","0.39%","$0","0%"
"NYPD","PO79BMAIZ","202505","$5,322,000","$21,000","0.39%","$0","0%"
"NYPD","PO79BMAIZ","202509","$5,322,000","$21,000","0.39%","$0","0%"
"NYPD","PO79BMAIZ","202601","$5,322,000","$21,000","0.39%","$0","0%"
"NYPD","PO79BMAIZ","202605","$5,322,000","$28,250","0.53%","$0","0%"
"NYPD","PO79BMAJC","201604","$95,000",,,,
"NYPD","PO79BMAJF","201610","$67,000",,,,
"NYPD","PO79BMAJF","202305","$1,172,446","$25,320.31","2.15%","$1,105,446","1,649.91%"
"NYPD","PO79BMAJF","202309","$1,172,446","$25,320.31","2.15%","$0","0%"
"NYPD","PO79BMAJF","202401","$110,446","$56,331.47","51%","$-1,062,000","-90.57%"
"NYPD","PO79BMAJF","202405","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202409","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202501","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202505","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202509","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202601","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJF","202605","$110,446","$56,331.47","51%","$0","0%"
"NYPD","PO79BMAJJ","201701","$757,000",,,,
"NYPD","PO79BMAJJ","202305","$799,000","$667,350","83.52%","$42,000","5.54%"
"NYPD","PO79BMAJJ","202309","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202401","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202405","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202409","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202501","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202505","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202509","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202601","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJJ","202605","$799,000","$667,350","83.52%","$0","0%"
"NYPD","PO79BMAJQ","201704","$8,661,000",,,,
"NYPD","PO79BMAJQ","202305","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202309","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202401","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202405","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202409","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202501","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202505","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202509","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202601","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJQ","202605","$8,661,000","$0","0%","$0","0%"
"NYPD","PO79BMAJX","201904","$325,000",,,,
"NYPD","PO79BMAJX","202305","$324,500","$46,022.5","14.18%","$-500","-0.15%"
"NYPD","PO79BMAJX","202309","$324,713.28","$46,022.5","14.17%","$213.28","0.06%"
"NYPD","PO79BMAJX","202401","$324,713.28","$46,022.5","14.17%","$0","0%"
"NYPD","PO79BMAJX","202405","$325,713.28","$46,022.5","14.12%","$1,000","0.3%"
"NYPD","PO79BMAJX","202409","$325,713.28","$46,022.5","14.12%","$0","0%"
"NYPD","PO79BMAJX","202501","$325,713.28","$46,022.5","14.12%","$0","0%"
"NYPD","PO79BMAJX","202505","$325,713.28","$46,022.5","14.12%","$0","0%"
"NYPD","PO79BMAJX","202509","$493,713.28","$46,022.5","9.32%","$168,000","51.57%"
"NYPD","PO79BMAJX","202601","$493,713.28","$46,897.5","9.49%","$0","0%"
"NYPD","PO79BMAJX","202605","$493,713.28","$46,897.5","9.49%","$0","0%"
"NYPD","PO79BMAJZ","201904","$2,755,000",,,,
"NYPD","PO79BMAJZ","202305","$5,301,000","$0","0%","$2,546,000","92.41%"
"NYPD","PO79BMAJZ","202309","$5,301,018","$0","0%","$18","0%"
"NYPD","PO79BMAJZ","202401","$5,301,018","$42,750","0.8%","$0","0%"
"NYPD","PO79BMAJZ","202405","$5,301,018","$441,880.62","8.33%","$0","0%"
"NYPD","PO79BMAJZ","202409","$5,301,018","$1,141,973.62","21.54%","$0","0%"
"NYPD","PO79BMAJZ","202501","$5,301,018","$3,832,350.34","72.29%","$0","0%"
"NYPD","PO79BMAJZ","202505","$5,301,018","$3,869,610.34","72.99%","$0","0%"
"NYPD","PO79BMAJZ","202509","$5,300,544.03","$3,869,610.34","73%","$-473.97","0%"
"NYPD","PO79BMAJZ","202601","$5,300,544.03","$4,438,337.5","83.73%","$0","0%"
"NYPD","PO79BMAJZ","202605","$5,300,544.03","$4,857,156.75","91.63%","$0","0%"
"NYPD","PO79BMAKB","201904","$135,000",,,,
"NYPD","PO79BMAKB","202305","$135,190","$13,444.78","9.94%","$190","0.14%"
"NYPD","PO79BMAKB","202309","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202401","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202405","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202409","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202501","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202505","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202509","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202601","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKB","202605","$135,190","$13,444.78","9.94%","$0","0%"
"NYPD","PO79BMAKC","201904","$842,000",,,,
"NYPD","PO79BMAKC","202305","$1,500,000","$0","0%","$658,000","78.14%"
"NYPD","PO79BMAKC","202309","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202401","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202405","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202409","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202501","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202505","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202509","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202601","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKC","202605","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKD","201904","$116,000",,,,
"NYPD","PO79BMAKD","202305","$815,892.55","$480,596.48","58.9%","$699,892.55","603.35%"
"NYPD","PO79BMAKD","202309","$814,596.48","$480,596.48","58.99%","$-1,296.07","-0.15%"
"NYPD","PO79BMAKD","202401","$514,596.48","$480,596.48","93.39%","$-300,000","-36.82%"
"NYPD","PO79BMAKD","202405","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202409","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202501","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202505","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202509","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202601","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKD","202605","$514,596.48","$480,596.48","93.39%","$0","0%"
"NYPD","PO79BMAKG","201910","$2,756,000",,,,
"NYPD","PO79BMAKG","202305","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202309","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202401","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202405","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202409","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202501","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202505","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202509","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202601","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKG","202605","$2,756,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202001","$3,268,000",,,,
"NYPD","PO79BMAKI","202305","$9,396,000","$0","0%","$6,128,000","187.51%"
"NYPD","PO79BMAKI","202309","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202401","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202405","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202409","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202501","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202505","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202509","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202601","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKI","202605","$9,396,000","$0","0%","$0","0%"
"NYPD","PO79BMAKK","202001","$1,500,000",,,,
"NYPD","PO79BMAKK","202305","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKK","202309","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKK","202401","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKK","202405","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKK","202409","$1,500,000","$21,119.69","1.4%","$0","0%"
"NYPD","PO79BMAKK","202501","$1,500,000","$726,775.52","48.45%","$0","0%"
"NYPD","PO79BMAKK","202505","$1,500,000","$805,172.49","53.67%","$0","0%"
"NYPD","PO79BMAKK","202509","$1,216,000","$805,172.49","66.21%","$-284,000","-18.93%"
"NYPD","PO79BMAKK","202601","$1,216,000","$805,172.49","66.21%","$0","0%"
"NYPD","PO79BMAKK","202605","$1,216,000","$805,172.49","66.21%","$0","0%"
"NYPD","PO79BMAKL","202001","$100,000",,,,
"NYPD","PO79BMAKM","202001","$2,908,000",,,,
"NYPD","PO79BMAKM","202305","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202309","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202401","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202405","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202409","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202501","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202505","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202509","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202601","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKM","202605","$2,908,000","$0","0%","$0","0%"
"NYPD","PO79BMAKN","202001","$3,000,000",,,,
"NYPD","PO79BMAKN","202305","$1,500,000","$0","0%","$-1,500,000","-50%"
"NYPD","PO79BMAKN","202309","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKN","202401","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKN","202405","$1,500,000","$0","0%","$0","0%"
"NYPD","PO79BMAKN","202409","$1,499,800","$41,670","2.77%","$-200","-0.01%"
"NYPD","PO79BMAKN","202501","$1,499,800","$85,020","5.66%","$0","0%"
"NYPD","PO79BMAKN","202505","$1,499,800","$85,020","5.66%","$0","0%"
"NYPD","PO79BMAKN","202509","$1,499,800","$85,020","5.66%","$0","0%"
"NYPD","PO79BMAKN","202601","$1,499,800","$85,020","5.66%","$0","0%"
"NYPD","PO79BMAKN","202605","$1,499,800","$99,340","6.62%","$0","0%"
"NYPD","PO79BMAKO","202001","$2,300,000",,,,
"NYPD","PO79BMAKO","202305","$6,421,000","$0","0%","$4,121,000","179.17%"
"NYPD","PO79BMAKO","202309","$6,421,000","$0","0%","$0","0%"
"NYPD","PO79BMAKO","202401","$6,421,000","$0","0%","$0","0%"
"NYPD","PO79BMAKO","202405","$6,421,000","$0","0%","$0","0%"
"NYPD","PO79BMAKO","202409","$6,420,500","$0","0%","$-500","0%"
"NYPD","PO79BMAKO","202501","$6,420,500","$4,500","0.07%","$0","0%"
"NYPD","PO79BMAKO","202505","$6,420,500","$4,500","0.07%","$0","0%"
"NYPD","PO79BMAKO","202509","$6,420,500","$4,500","0.07%","$0","0%"
"NYPD","PO79BMAKO","202601","$6,420,500","$27,500","0.42%","$0","0%"
"NYPD","PO79BMAKO","202605","$6,420,500","$30,500","0.47%","$0","0%"
"NYPD","PO79BMAKP","202001","$200,000",,,,
"NYPD","PO79BMAKP","202305","$770,000","$0","0%","$570,000","285%"
"NYPD","PO79BMAKP","202309","$769,008.6","$0","0%","$-991.4","-0.12%"
"NYPD","PO79BMAKP","202401","$769,008.6","$0","0%","$0","0%"
"NYPD","PO79BMAKP","202405","$769,008.6","$0","0%","$0","0%"
"NYPD","PO79BMAKP","202409","$769,008.6","$0","0%","$0","0%"
"NYPD","PO79BMAKP","202501","$769,008.6","$0","0%","$0","0%"
"NYPD","PO79BMAKP","202505","$769,008.6","$9,500","1.23%","$0","0%"
"NYPD","PO79BMAKP","202509","$769,008.6","$9,500","1.23%","$0","0%"
"NYPD","PO79BMAKP","202601","$769,008.6","$243,235.34","31.62%","$0","0%"
"NYPD","PO79BMAKP","202605","$769,008.6","$243,235.34","31.62%","$0","0%"
"NYPD","PO79BMAKW","202001","$300,000",,,,
"NYPD","PO79BMAKW","202305","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202309","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202401","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202405","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202409","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202501","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202505","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202509","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202601","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKW","202605","$300,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202001","$680,000",,,,
"NYPD","PO79BMAKX","202305","$1,531,000","$0","0%","$851,000","125.14%"
"NYPD","PO79BMAKX","202309","$1,531,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202401","$2,340,000","$0","0%","$809,000","52.84%"
"NYPD","PO79BMAKX","202405","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202409","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202501","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202505","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202509","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202601","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKX","202605","$2,340,000","$0","0%","$0","0%"
"NYPD","PO79BMAKZ","202101","$124,000",,,,
"NYPD","PO79BMAKZ","202305","$262,000","$0","0%","$138,000","111.29%"
"NYPD","PO79BMAKZ","202309","$261,770","$19,950","7.62%","$-230","-0.08%"
"NYPD","PO79BMAKZ","202401","$261,770","$44,770","17.1%","$0","0%"
"NYPD","PO79BMAKZ","202405","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202409","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202501","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202505","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202509","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202601","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMAKZ","202605","$261,770","$76,425","29.19%","$0","0%"
"NYPD","PO79BMALA","202101","$1,533,000",,,,
"NYPD","PO79BMALA","202305","$1,533,000","$0","0%","$0","0%"
"NYPD","PO79BMALA","202309","$1,533,000","$0","0%","$0","0%"
"NYPD","PO79BMALA","202401","$1,533,000","$0","0%","$0","0%"
"NYPD","PO79BMALA","202405","$1,533,000","$0","0%","$0","0%"
"NYPD","PO79BMALA","202409","$1,533,000","$0","0%","$0","0%"
"NYPD","PO79BMALA","202501","$1,533,000","$0","0%","$0","0%"
